               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  32,             0.04169,            0.011027,           0.0018427,            0.006226,             0.10842,           0.0036241,           0.0007356,            0.048164,           0.0016902,           0.0022897,           0.0012809,           0.0012809,            0.088181
                  33,            0.041482,            0.010912,           0.0017801,            0.006653,             0.27687,           0.0045976,          0.00097616,            0.049118,           0.0015862,           0.0023822,           0.0013181,           0.0013181,            0.087818
                  34,            0.040921,            0.011004,           0.0017274,            0.014494,            0.034884,           0.0053273,           0.0012684,            0.048107,           0.0016402,           0.0023673,           0.0013551,           0.0013551,            0.087455
                  35,            0.040341,            0.011021,           0.0016441,            0.016066,            0.048397,           0.0052134,           0.0014181,             0.04799,           0.0016161,           0.0023832,            0.001392,            0.001392,            0.087092
                  36,            0.039921,            0.010916,           0.0015751,            0.044412,            0.023256,           0.0071408,             0.00211,            0.047804,            0.001595,           0.0024417,           0.0014287,           0.0014287,            0.086729
                  37,            0.039512,            0.010694,            0.001516,            0.051924,            0.023256,            0.010087,           0.0030988,            0.047682,            0.001571,           0.0024874,           0.0014652,           0.0014652,            0.086365
                  38,            0.039106,            0.010445,            0.001458,            0.028694,            0.034884,            0.020398,           0.0057709,             0.04766,           0.0015416,           0.0025567,           0.0015016,           0.0015016,            0.086002
                  39,            0.038742,            0.010167,           0.0014038,            0.037181,            0.085167,            0.022889,           0.0059125,            0.047542,           0.0015246,           0.0026356,           0.0015377,           0.0015377,            0.085638
                  40,            0.038335,           0.0098236,           0.0013513,            0.050995,            0.070851,            0.028288,           0.0066535,            0.047412,           0.0015142,           0.0027095,           0.0015736,           0.0015736,            0.085274
                  41,            0.037982,            0.009445,            0.001304,            0.034229,             0.18196,            0.023533,             0.00485,            0.047268,           0.0015284,           0.0027983,           0.0016094,           0.0016094,            0.084909
                  42,            0.037677,           0.0090523,           0.0012587,            0.037453,             0.21873,            0.023666,           0.0049152,            0.047163,           0.0015784,           0.0028862,           0.0016449,           0.0016449,            0.084545
                  43,            0.038262,           0.0086165,           0.0012204,            0.090098,            0.087052,            0.046317,           0.0097681,            0.046958,             0.00162,           0.0029052,           0.0016802,           0.0016802,             0.08418
                  44,            0.038799,           0.0083193,           0.0011917,            0.049818,             0.15871,            0.038812,           0.0075546,            0.046755,           0.0017418,           0.0029524,           0.0017153,           0.0017153,            0.083815
                  45,            0.040867,           0.0078781,           0.0011575,            0.044555,             0.18196,            0.027365,           0.0050454,            0.046193,           0.0019021,           0.0029614,           0.0017502,           0.0017502,             0.08345
                  46,            0.044415,           0.0075512,           0.0011305,            0.050363,             0.23821,            0.038642,           0.0053212,             0.04615,           0.0019992,           0.0029964,           0.0017849,           0.0017849,            0.083085
                  47,            0.047424,           0.0072028,            0.001088,             0.10713,             0.10842,            0.047407,           0.0064017,            0.045998,           0.0020326,           0.0030391,           0.0018193,           0.0018193,            0.082719
                  48,            0.047825,           0.0070288,           0.0010388,             0.10203,             0.13545,            0.046411,           0.0068539,            0.045901,           0.0020083,           0.0031089,           0.0018535,           0.0018535,            0.082354
                  49,            0.047181,           0.0069836,          0.00099012,            0.081718,             0.12382,            0.042299,           0.0057851,            0.045815,           0.0019564,           0.0031743,           0.0018875,           0.0018875,            0.081987
                  50,            0.046104,           0.0069279,          0.00094487,            0.054955,             0.16059,            0.037238,           0.0059732,            0.045679,           0.0019162,           0.0032474,           0.0019212,           0.0019212,            0.081621
                  51,            0.045332,           0.0067868,          0.00090476,            0.063852,             0.15871,             0.03271,           0.0057759,            0.045492,           0.0018861,           0.0033466,           0.0019547,           0.0019547,            0.081255
                  52,             0.04466,           0.0067457,            0.000867,             0.10843,             0.14519,            0.041349,           0.0071757,            0.045349,           0.0018621,           0.0034254,           0.0019879,           0.0019879,            0.080888
                  53,            0.044242,           0.0066621,          0.00083418,             0.11023,             0.14705,            0.045001,            0.009072,             0.04508,            0.001843,           0.0035037,           0.0020209,           0.0020209,            0.080521
                  54,            0.043955,           0.0065545,          0.00080427,             0.10349,             0.15682,            0.053241,            0.010072,            0.044595,           0.0018226,           0.0035778,           0.0020536,           0.0020536,            0.080154
                  55,            0.043818,           0.0064023,          0.00077461,             0.11074,             0.15871,            0.051173,           0.0094494,            0.044903,           0.0017855,           0.0036583,           0.0020861,           0.0020861,            0.079786
                  56,            0.043489,           0.0062381,          0.00074719,            0.092477,             0.20899,            0.048439,           0.0098842,            0.045061,           0.0017467,           0.0037087,           0.0021183,           0.0021183,            0.079418
                  57,            0.044578,           0.0060426,          0.00072143,             0.09338,             0.11219,            0.034639,           0.0064474,            0.046565,           0.0016525,           0.0036601,           0.0021502,           0.0021502,             0.07905
                  58,            0.043354,           0.0058782,          0.00072598,            0.061489,             0.12571,            0.019781,           0.0028055,            0.048793,            0.001578,           0.0036746,           0.0021819,           0.0021819,            0.078682
                  59,            0.044113,           0.0056771,          0.00071083,              0.1011,             0.21276,            0.043084,            0.006929,            0.046052,           0.0015573,           0.0036446,           0.0022133,           0.0022133,            0.078313
                  60,            0.038592,            0.005756,          0.00072365,            0.077258,             0.17788,            0.035077,           0.0067207,            0.047002,           0.0015367,           0.0036232,           0.0022444,           0.0022444,            0.077944
                  61,            0.039924,           0.0055957,          0.00071146,            0.083187,             0.21087,            0.041592,            0.010233,              0.0447,           0.0015962,           0.0036914,           0.0022752,           0.0022752,            0.077575
                  62,            0.039084,           0.0056411,            0.000702,             0.14889,             0.17264,            0.056926,            0.013833,            0.044405,           0.0016729,           0.0037586,           0.0023057,           0.0023057,            0.077206
                  63,            0.042204,           0.0053459,          0.00068937,             0.08737,             0.19925,            0.041415,           0.0098406,            0.045806,           0.0015632,           0.0036851,            0.002336,            0.002336,            0.076836
                  64,            0.039321,           0.0055326,          0.00067579,             0.13556,             0.22612,            0.050638,            0.011229,            0.045123,           0.0016894,            0.003842,           0.0023659,           0.0023659,            0.076466
                  65,            0.040884,           0.0053488,          0.00065792,            0.063978,             0.34444,            0.051286,            0.012196,            0.044936,           0.0017285,           0.0037738,           0.0023956,           0.0023956,            0.076096
                  66,            0.040995,           0.0052934,          0.00065518,             0.11352,             0.19139,            0.045333,            0.010194,            0.045127,           0.0017313,           0.0037551,           0.0024249,           0.0024249,            0.075725
                  67,            0.040843,           0.0053495,          0.00064065,            0.065592,             0.41986,            0.054922,            0.013427,            0.044412,           0.0017679,           0.0037745,            0.002454,            0.002454,            0.075354
                  68,            0.039886,           0.0053643,          0.00062807,            0.056191,             0.43338,            0.043518,           0.0089576,            0.044388,           0.0017926,           0.0037734,           0.0024827,           0.0024827,            0.074983
                  69,            0.039563,           0.0053241,          0.00060866,             0.14255,             0.17976,            0.053386,            0.012409,            0.044128,           0.0018255,           0.0038429,           0.0025111,           0.0025111,            0.074611
                  70,            0.040373,           0.0052379,          0.00058932,            0.081926,             0.21464,             0.05756,            0.014489,            0.043784,           0.0018739,           0.0038672,           0.0025392,           0.0025392,            0.074239
                  71,            0.039769,           0.0052662,          0.00059028,            0.074942,             0.29604,            0.065439,              0.0172,            0.043762,            0.001875,           0.0038649,            0.002567,            0.002567,            0.073867
                  72,            0.040682,           0.0052053,          0.00058178,            0.074238,             0.29793,            0.064103,            0.019211,            0.043918,           0.0018489,           0.0039399,           0.0025945,           0.0025945,            0.073495
                  73,            0.039533,            0.005151,          0.00057119,             0.06167,             0.25927,            0.056733,            0.014868,            0.045591,            0.001693,           0.0038357,           0.0026217,           0.0026217,            0.073122
                  74,            0.036556,           0.0050648,          0.00057523,            0.064658,             0.29415,            0.073724,            0.019938,            0.045525,           0.0015863,           0.0037709,           0.0026485,           0.0026485,            0.072749
                  75,            0.034814,           0.0052211,          0.00057056,            0.072084,             0.27278,            0.063829,            0.015487,            0.045029,           0.0016682,            0.003792,            0.002675,            0.002675,            0.072375
                  76,            0.036092,           0.0051535,          0.00055513,             0.11126,             0.20302,            0.057317,             0.01328,            0.046047,           0.0016899,           0.0038428,           0.0027012,           0.0027012,            0.072001
                  77,            0.038074,            0.005051,          0.00054139,            0.069438,             0.30578,            0.058273,            0.014331,            0.047054,            0.001639,           0.0037805,            0.002727,            0.002727,            0.071627
                  78,            0.037171,           0.0050623,          0.00054555,            0.085924,              0.2225,            0.075031,            0.020137,            0.045589,           0.0016424,           0.0036978,           0.0027525,           0.0027525,            0.071253
                  79,            0.034922,           0.0052238,           0.0005564,             0.13477,             0.28253,            0.093209,            0.019612,            0.043062,           0.0018193,           0.0038345,           0.0027777,           0.0027777,            0.070878
                  80,            0.039018,           0.0050374,           0.0005403,             0.13299,             0.27278,            0.096145,            0.029041,            0.043051,           0.0017136,           0.0037607,           0.0028025,           0.0028025,            0.070503
                  81,            0.035691,           0.0050306,          0.00053737,             0.12528,             0.30623,              0.1127,            0.028511,            0.042421,           0.0017343,            0.003844,            0.002827,            0.002827,            0.070127
                  82,            0.035032,           0.0050979,          0.00054508,             0.17292,             0.23344,            0.098687,            0.023296,            0.042684,           0.0017416,           0.0038136,           0.0028511,           0.0028511,            0.069751
                  83,            0.035488,           0.0050831,          0.00054985,             0.11626,             0.34451,             0.10046,            0.025001,            0.042889,           0.0017652,           0.0038298,           0.0028749,           0.0028749,            0.069375
                  84,            0.035072,           0.0051085,          0.00054953,            0.083052,             0.32307,            0.076084,            0.019461,            0.044602,           0.0017299,           0.0037684,           0.0028983,           0.0028983,            0.068998
                  85,            0.034601,           0.0050866,          0.00054847,            0.076957,             0.34255,            0.077934,             0.01863,            0.044349,           0.0017185,           0.0037366,           0.0029214,           0.0029214,            0.068621
                  86,            0.034193,           0.0051041,          0.00053792,            0.076521,             0.33092,             0.05948,            0.011625,            0.045903,           0.0017564,           0.0037312,           0.0029442,           0.0029442,            0.068244
                  87,            0.038787,           0.0048627,          0.00052937,            0.073673,             0.36769,            0.060596,            0.012523,            0.044917,           0.0017447,           0.0037064,           0.0029665,           0.0029665,            0.067867
                  88,            0.034997,           0.0049985,          0.00053536,            0.071104,             0.32118,            0.055181,            0.010676,             0.04469,           0.0018072,           0.0037487,           0.0029885,           0.0029885,            0.067489
                  89,            0.037959,           0.0049312,          0.00052333,             0.11257,             0.22627,            0.069664,            0.014183,            0.043881,           0.0017975,           0.0037827,           0.0030102,           0.0030102,             0.06711
                  90,            0.035641,           0.0049632,          0.00052447,             0.11121,             0.22062,            0.083824,            0.022419,            0.044053,           0.0017164,           0.0037198,           0.0030315,           0.0030315,            0.066731
                  91,             0.03479,           0.0048775,           0.0005237,             0.13859,              0.1741,            0.075911,            0.019339,            0.043641,           0.0016835,           0.0036995,           0.0030524,           0.0030524,            0.066352
                  92,            0.033352,           0.0048814,          0.00052125,             0.09235,             0.31741,            0.083031,            0.021289,            0.043571,           0.0016457,           0.0037382,           0.0030729,           0.0030729,            0.065973
                  93,              0.0326,           0.0048608,          0.00052913,             0.12405,             0.19736,            0.089963,            0.022743,            0.043216,           0.0016551,           0.0037481,           0.0030931,           0.0030931,            0.065593
                  94,            0.032071,           0.0048978,          0.00053317,             0.13058,             0.28253,            0.088647,             0.01719,            0.043547,           0.0016894,           0.0037394,           0.0031129,           0.0031129,            0.065213
                  95,            0.033269,           0.0048773,          0.00052814,              0.1159,             0.29793,             0.07444,            0.019532,            0.045045,           0.0016835,           0.0037837,           0.0031324,           0.0031324,            0.064832
                  96,             0.03792,           0.0046588,          0.00052327,             0.12014,             0.28441,            0.078426,             0.01978,            0.045186,           0.0016979,           0.0037844,           0.0031515,           0.0031515,            0.064451
                  97,            0.036266,           0.0046252,          0.00052688,            0.077174,             0.30955,            0.061149,             0.01497,            0.046572,           0.0015828,           0.0036445,           0.0031702,           0.0031702,             0.06407
                  98,            0.034156,           0.0046643,          0.00053791,            0.081439,             0.34821,            0.062857,            0.019088,            0.044881,           0.0015956,           0.0035791,           0.0031885,           0.0031885,            0.063688
                  99,            0.031052,           0.0049358,          0.00054017,            0.084111,             0.26116,            0.070309,            0.021383,            0.044789,           0.0016785,           0.0036694,           0.0032064,           0.0032064,            0.063306
                 100,            0.034442,           0.0047476,          0.00051691,            0.080936,             0.29793,            0.067092,            0.018054,             0.04427,           0.0017999,           0.0037649,            0.003224,            0.003224,            0.062924
                 101,            0.035488,           0.0046096,          0.00051558,            0.075068,             0.31255,            0.079375,            0.025255,             0.04399,           0.0018134,           0.0038068,           0.0032412,           0.0032412,            0.062541
                 102,            0.035598,           0.0045761,          0.00051095,             0.12963,              0.2823,             0.10228,            0.027188,            0.043913,           0.0017939,           0.0036964,            0.003258,            0.003258,            0.062158
                 103,            0.035351,           0.0045872,          0.00050351,             0.14613,             0.32118,             0.10961,            0.028062,            0.043004,           0.0018803,           0.0037516,           0.0032744,           0.0032744,            0.061774
                 104,            0.036492,           0.0045236,          0.00050025,             0.15117,             0.35984,             0.11621,            0.029295,            0.042794,            0.001907,           0.0038242,           0.0032905,           0.0032905,             0.06139
                 105,            0.035943,           0.0044701,          0.00050085,             0.14313,             0.34255,              0.1238,            0.029367,            0.044254,            0.001821,           0.0037536,           0.0033062,           0.0033062,            0.061006
                 106,            0.036869,           0.0044413,           0.0004917,             0.14877,             0.28253,             0.11698,            0.029804,            0.043867,           0.0018876,           0.0037552,           0.0033214,           0.0033214,            0.060621
                 107,             0.03822,           0.0043811,          0.00048866,             0.13628,             0.29604,             0.11591,            0.028518,            0.043292,           0.0019562,           0.0038034,           0.0033363,           0.0033363,            0.060236
                 108,            0.039517,           0.0043187,          0.00048245,             0.12848,             0.36172,            0.094116,            0.023252,            0.043416,           0.0019887,           0.0038716,           0.0033509,           0.0033509,            0.059851
                 109,            0.040784,           0.0042171,          0.00048207,            0.080353,             0.32307,            0.068941,            0.014988,            0.044305,           0.0019133,           0.0038512,            0.003365,            0.003365,            0.059465
                 110,             0.04047,           0.0041992,          0.00047948,            0.089953,             0.22062,             0.06588,            0.015271,            0.044202,           0.0018011,           0.0037725,           0.0033787,           0.0033787,            0.059079
                 111,            0.037254,           0.0042071,          0.00048284,             0.09647,             0.26304,            0.075339,            0.019092,            0.043481,           0.0017892,           0.0037127,           0.0033921,           0.0033921,            0.058692
                 112,            0.034452,           0.0042425,          0.00049362,             0.11716,             0.22439,            0.075085,            0.017335,            0.044346,           0.0017295,           0.0036365,           0.0034051,           0.0034051,            0.058305
                 113,            0.035682,           0.0041989,          0.00048316,             0.10152,             0.25927,            0.081859,            0.020417,            0.043614,           0.0016882,           0.0036157,           0.0034177,           0.0034177,            0.057918
                 114,            0.033171,           0.0042024,          0.00048542,             0.11007,             0.23402,            0.077259,            0.017418,            0.044106,           0.0017118,           0.0036355,           0.0034299,           0.0034299,             0.05753
                 115,            0.034957,           0.0041081,          0.00047987,             0.11417,              0.2071,            0.082543,            0.021574,            0.043393,           0.0017322,           0.0036254,           0.0034417,           0.0034417,            0.057142
                 116,            0.032916,           0.0041307,          0.00048156,             0.14956,             0.23085,             0.10585,            0.029538,            0.042867,           0.0018402,            0.003687,           0.0034531,           0.0034531,            0.056753
                 117,            0.036552,           0.0040553,          0.00046015,             0.15632,             0.31741,             0.11032,            0.031232,             0.04287,           0.0019109,           0.0037805,           0.0034642,           0.0034642,            0.056364
                 118,            0.037473,           0.0040033,          0.00036828,              0.1288,             0.23413,            0.084521,            0.023126,            0.043855,           0.0018701,           0.0037652,           0.0034748,           0.0034748,            0.055975
                 119,            0.038724,           0.0039294,          0.00024791,              0.1591,             0.19547,            0.095679,            0.023128,            0.043822,           0.0018795,           0.0037731,           0.0034851,           0.0034851,            0.055585
                 120,            0.040813,           0.0038743,          0.00023306,            0.091997,             0.23224,             0.06993,            0.018276,             0.04492,           0.0018003,           0.0037561,            0.003495,            0.003495,            0.055195
                 121,            0.041296,           0.0038599,          0.00023079,             0.07591,             0.26388,            0.065003,            0.015727,            0.044965,           0.0018136,           0.0038469,           0.0035045,           0.0035045,            0.054805
                 122,            0.039673,           0.0038151,          0.00022124,            0.090361,             0.21873,            0.070903,            0.016516,            0.044667,           0.0017956,           0.0038459,           0.0035137,           0.0035137,            0.054414
                 123,            0.036138,           0.0038303,          0.00021288,            0.085451,             0.28661,            0.077515,            0.018662,            0.045413,           0.0017106,           0.0038078,           0.0035224,           0.0035224,            0.054022
                 124,            0.037373,           0.0037869,          0.00021333,            0.083121,             0.36204,            0.079792,            0.020515,            0.044332,           0.0017351,           0.0038235,           0.0035308,           0.0035308,            0.053631
                 125,            0.034926,           0.0038446,          0.00020532,             0.11126,             0.24348,            0.081526,            0.017347,            0.044218,           0.0018437,           0.0039203,           0.0035387,           0.0035387,            0.053239
                 126,            0.038629,           0.0037608,          0.00020362,             0.12339,              0.2709,            0.095995,            0.025485,            0.043673,           0.0019514,           0.0039936,           0.0035463,           0.0035463,            0.052846
                 127,            0.039493,           0.0037146,           0.0001982,             0.15255,             0.23413,             0.10425,            0.028769,            0.043427,           0.0019747,           0.0040681,           0.0035536,           0.0035536,            0.052454
                 128,            0.043766,           0.0036306,          0.00019763,             0.15441,             0.23602,            0.091504,             0.02795,            0.044117,           0.0018939,           0.0040624,           0.0035604,           0.0035604,             0.05206
                 129,            0.044008,           0.0036185,           0.0001935,             0.15913,             0.23227,             0.11083,            0.032126,            0.044329,            0.001934,           0.0040508,           0.0035669,           0.0035669,            0.051667
                 130,            0.043354,           0.0035819,          0.00018947,             0.15392,             0.24764,             0.10844,            0.028374,            0.044178,           0.0020033,           0.0041268,            0.003573,            0.003573,            0.051273
                 131,            0.042249,           0.0035563,           0.0001818,             0.15337,              0.2709,             0.10645,            0.024769,            0.043581,           0.0021117,           0.0042705,           0.0035787,           0.0035787,            0.050879
                 132,            0.045022,            0.003478,          0.00018139,            0.083817,              0.2537,            0.075126,            0.023009,            0.044226,           0.0019648,           0.0042293,            0.003584,            0.003584,            0.050484
                 133,            0.041871,           0.0034675,          0.00017214,             0.12581,             0.20605,            0.094328,            0.022054,            0.044821,           0.0018842,           0.0041619,            0.003589,            0.003589,            0.050089
                 134,            0.042704,           0.0035034,          0.00017467,             0.14192,             0.19456,            0.079728,            0.020326,             0.04421,           0.0018796,            0.004141,           0.0035936,           0.0035936,            0.049694
                 135,            0.042351,             0.00353,          0.00017003,            0.094592,              0.2709,            0.070535,            0.017803,            0.043725,           0.0019684,           0.0041953,           0.0035978,           0.0035978,            0.049298
                 136,            0.046047,           0.0034688,          0.00017051,              0.1291,             0.19736,            0.077711,            0.021705,            0.043621,           0.0020191,           0.0043467,           0.0036016,           0.0036016,            0.048902
                 137,            0.045165,           0.0033976,          0.00016156,            0.089082,             0.23413,            0.080861,            0.023898,             0.04441,           0.0018921,           0.0043876,           0.0036051,           0.0036051,            0.048505
                 138,            0.041075,           0.0033799,           0.0001515,            0.098683,             0.15682,            0.072424,            0.019669,            0.045074,           0.0018192,           0.0043144,           0.0036082,           0.0036082,            0.048108
                 139,            0.043726,           0.0033932,           0.0001577,             0.11105,              0.2225,            0.074301,            0.016043,            0.043936,           0.0018998,           0.0043567,            0.003611,            0.003611,            0.047711
                 140,            0.043966,           0.0033749,          0.00015594,             0.12622,             0.19359,            0.086582,            0.020131,            0.044114,            0.001982,           0.0044931,           0.0036134,           0.0036134,            0.047313
                 141,            0.045396,           0.0033092,          0.00015317,            0.094619,             0.25739,            0.074388,            0.019303,            0.044486,            0.002059,            0.004486,           0.0036154,           0.0036154,            0.046915
                 142,            0.050331,           0.0032662,          0.00015972,            0.097806,              0.3039,            0.079424,            0.019409,            0.043558,           0.0020506,           0.0045108,           0.0036171,           0.0036171,            0.046517
                 143,            0.043662,           0.0032754,          0.00014493,             0.14418,             0.21684,             0.11587,            0.029495,            0.043087,           0.0021623,           0.0046858,           0.0036184,           0.0036184,            0.046118
                 144,            0.047874,           0.0032094,          0.00014882,             0.11171,             0.21684,            0.087101,            0.024375,            0.044593,           0.0018528,           0.0044099,           0.0036194,           0.0036194,            0.045719
                 145,            0.045724,           0.0033164,          0.00014475,             0.11668,             0.36769,             0.10195,            0.025183,            0.043234,           0.0020766,           0.0046334,             0.00362,             0.00362,             0.04532
                 146,            0.044345,           0.0032439,          0.00013699,             0.11997,             0.20899,            0.084239,            0.021965,            0.043786,           0.0020505,           0.0047141,           0.0036203,           0.0036203,             0.04492
                 147,             0.04652,           0.0031881,          0.00014068,            0.073635,             0.31741,            0.064985,            0.014904,            0.044819,           0.0018992,             0.00449,           0.0036203,           0.0036203,             0.04452
                 148,            0.044998,           0.0032793,          0.00013743,             0.15291,             0.14518,            0.074359,            0.016842,            0.044743,           0.0019648,           0.0046198,           0.0036198,           0.0036198,             0.04412
                 149,            0.048016,           0.0032567,          0.00013633,             0.18432,             0.21087,            0.077149,            0.020349,            0.043297,           0.0020167,           0.0045904,           0.0036191,           0.0036191,            0.043719
                 150,            0.046734,            0.003266,           0.0001328,               0.138,             0.20145,            0.091546,            0.024568,            0.043998,           0.0020031,           0.0046782,            0.003618,            0.003618,            0.043318
                 151,            0.045206,           0.0032028,           0.0001263,             0.11452,             0.27746,            0.099911,            0.030548,            0.043683,           0.0019855,           0.0047638,           0.0036166,           0.0036166,            0.042917
                 152,            0.044565,           0.0031617,          0.00012143,             0.13427,             0.25361,             0.11403,             0.04122,            0.043603,           0.0019971,           0.0048325,           0.0036148,           0.0036148,            0.042515
                 153,            0.042214,           0.0031612,          0.00011712,             0.12081,             0.29415,            0.093923,            0.021859,            0.044852,           0.0019988,           0.0047388,           0.0036127,           0.0036127,            0.042113
                 154,            0.049787,           0.0031683,          0.00012713,             0.17211,             0.18573,            0.087518,            0.022511,            0.043203,           0.0020623,           0.0046732,           0.0036103,           0.0036103,             0.04171
