               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.052221,            0.023791,           0.0022349,              0.6227,             0.26415,             0.12174,            0.023823,            0.078161,            0.045507,            0.016172,            0.005744,            0.005744,            0.046644
                  37,            0.052972,            0.023588,           0.0023056,             0.61227,             0.25472,            0.091213,            0.017502,            0.080745,            0.046418,            0.018424,             0.00589,             0.00589,             0.04519
                  38,            0.052626,            0.023347,           0.0023038,             0.57161,             0.24528,            0.049056,           0.0095924,            0.087527,            0.043723,            0.016129,           0.0060353,           0.0060353,            0.043735
                  39,            0.049556,            0.024047,           0.0024552,             0.56746,             0.22642,            0.048455,           0.0093113,            0.088405,             0.04394,            0.017433,           0.0061798,           0.0061798,             0.04228
                  40,             0.04858,            0.023921,            0.002346,             0.59566,             0.25472,            0.069488,            0.012248,            0.085398,            0.044859,            0.017876,           0.0063235,           0.0063235,            0.040823
                  41,             0.05142,            0.023624,           0.0021699,             0.10145,             0.23585,            0.075722,            0.013517,            0.078942,            0.048825,            0.016874,           0.0064664,           0.0064664,            0.039366
                  42,            0.050604,            0.023608,           0.0021449,             0.65342,             0.22642,             0.10325,            0.020107,            0.077894,            0.048062,            0.016259,           0.0066085,           0.0066085,            0.037908
                  43,            0.051924,            0.023299,           0.0022541,             0.59969,             0.31132,            0.075898,            0.016759,            0.081957,            0.049095,            0.013203,           0.0067497,           0.0067497,             0.03645
                  44,            0.051577,            0.023383,            0.002377,             0.59409,             0.21698,            0.086856,             0.01139,            0.080314,            0.048014,            0.015385,           0.0068901,           0.0068901,             0.03499
                  45,            0.049011,            0.023205,           0.0022702,             0.60938,             0.27211,            0.083828,            0.014149,              0.0797,            0.049527,            0.018393,           0.0070296,           0.0070296,             0.03353
                  46,            0.050053,            0.023113,           0.0020949,              0.5995,             0.23585,            0.068322,            0.012107,            0.082449,            0.048401,            0.019416,           0.0071682,           0.0071682,            0.032068
                  47,            0.050487,            0.022834,           0.0021354,               0.611,             0.30189,             0.12611,            0.019914,            0.075692,            0.052677,            0.016711,           0.0073058,           0.0073058,            0.030606
                  48,            0.051517,            0.023268,            0.002266,              0.6034,             0.22642,            0.097659,            0.020315,            0.080157,            0.049383,            0.018755,           0.0074426,           0.0074426,            0.029143
                  49,            0.046938,             0.02279,           0.0019546,             0.60746,             0.26344,            0.091855,            0.018062,            0.081732,            0.049155,            0.017908,           0.0075784,           0.0075784,            0.027678
                  50,            0.045672,            0.022826,           0.0019658,             0.58035,             0.25472,            0.062311,            0.011618,            0.083851,            0.049975,            0.018984,           0.0077132,           0.0077132,            0.026213
                  51,            0.047967,            0.022587,            0.002012,             0.57259,             0.20668,            0.048779,            0.011243,            0.085466,            0.049401,            0.018406,           0.0078471,           0.0078471,            0.024747
                  52,            0.048363,             0.02253,           0.0021643,             0.21182,             0.29817,            0.084226,             0.01528,            0.075719,            0.058295,            0.017191,             0.00798,             0.00798,             0.02328
                  53,             0.04549,            0.022927,            0.002118,             0.13344,             0.26987,            0.054661,            0.010648,            0.080821,            0.054141,            0.015617,           0.0081118,           0.0081118,            0.021812
                  54,             0.04679,            0.022857,           0.0020677,            0.098107,             0.19805,            0.066367,            0.016459,            0.077828,            0.054467,            0.015774,           0.0082427,           0.0082427,            0.020343
                  55,            0.046172,             0.02275,            0.001881,             0.67817,             0.18868,             0.10697,            0.018639,            0.078565,            0.054499,            0.017718,           0.0083724,           0.0083724,            0.018872
                  56,            0.046112,            0.022433,           0.0018222,             0.58269,             0.22618,             0.06172,            0.014922,            0.083211,            0.054848,            0.017982,           0.0085012,           0.0085012,            0.017401
                  57,            0.045157,            0.022631,           0.0018631,             0.62361,             0.22642,             0.08446,            0.019144,            0.079765,             0.05689,            0.018527,           0.0086288,           0.0086288,            0.015929
                  58,            0.043948,            0.022605,           0.0018898,             0.58973,             0.25381,            0.073888,            0.017365,             0.07885,            0.056279,            0.017963,           0.0087554,           0.0087554,            0.014455
                  59,            0.041702,            0.022755,           0.0017455,            0.072147,             0.28158,            0.052208,            0.010743,            0.081625,            0.055314,            0.017203,           0.0088808,           0.0088808,            0.012981
                  60,            0.044142,             0.02236,           0.0016662,             0.57877,             0.27358,            0.059027,            0.012393,            0.084222,             0.05583,            0.018054,           0.0090052,           0.0090052,            0.011505
                  61,            0.044778,            0.022228,           0.0016611,             0.61194,               0.283,             0.09128,            0.020174,            0.077608,             0.05772,            0.018343,           0.0091284,           0.0091284,            0.010028
                  62,             0.04159,             0.02258,            0.001681,             0.63886,             0.28302,             0.11561,            0.025571,            0.075602,            0.060855,            0.016027,           0.0091861,           0.0091861,           0.0091861
                  63,            0.042875,            0.022539,           0.0016913,             0.59137,             0.29245,            0.067717,            0.017584,            0.079408,            0.057762,            0.016189,           0.0091861,           0.0091861,           0.0091861
                  64,            0.041627,            0.022276,           0.0016445,              0.6211,             0.24424,            0.082352,            0.017344,            0.078967,             0.05699,            0.017925,           0.0091606,           0.0091606,           0.0091606
                  65,            0.041569,            0.022239,           0.0016562,             0.59321,             0.26415,            0.070374,             0.01371,            0.082009,            0.056509,            0.017557,           0.0091348,           0.0091348,           0.0091348
                  66,            0.041592,            0.022115,           0.0016791,             0.59409,             0.21698,            0.066722,            0.012828,            0.080823,            0.058013,            0.018566,           0.0091086,           0.0091086,           0.0091086
                  67,            0.041214,            0.022022,           0.0016397,             0.59782,              0.2547,             0.06898,            0.016073,            0.079698,            0.060736,            0.018357,           0.0090821,           0.0090821,           0.0090821
                  68,            0.040299,            0.022012,           0.0016199,             0.59653,             0.26415,            0.078924,            0.017974,            0.076457,            0.062163,            0.018187,           0.0090552,           0.0090552,           0.0090552
                  69,            0.040218,            0.022031,           0.0016746,             0.59333,             0.28302,            0.067135,            0.016894,             0.08028,            0.059435,            0.015934,            0.009028,            0.009028,            0.009028
                  70,             0.03988,            0.021902,           0.0014995,             0.59089,             0.28294,            0.063542,            0.016978,            0.080187,            0.060838,             0.01692,           0.0090004,           0.0090004,           0.0090004
                  71,            0.037501,            0.021935,           0.0014026,             0.59852,             0.26415,            0.070814,            0.017214,            0.080755,             0.06175,              0.0163,           0.0089726,           0.0089726,           0.0089726
                  72,            0.038726,            0.021756,           0.0013775,             0.58777,             0.24528,            0.060416,            0.014198,             0.08031,            0.063359,            0.016871,           0.0089444,           0.0089444,           0.0089444
                  73,            0.038124,            0.021807,            0.001373,              0.5977,             0.25472,            0.072413,            0.016884,            0.081411,            0.063319,            0.016883,           0.0089159,           0.0089159,           0.0089159
                  74,            0.036729,            0.021933,           0.0014021,             0.62292,             0.28302,            0.089423,            0.022591,            0.078929,            0.063855,            0.014984,            0.008887,            0.008887,            0.008887
                  75,            0.038724,            0.021676,           0.0014225,             0.61018,             0.28264,            0.085616,            0.018397,             0.08107,            0.062787,            0.016028,           0.0088579,           0.0088579,           0.0088579
                  76,            0.037759,            0.021688,           0.0014253,             0.59574,             0.25472,            0.066072,            0.015957,            0.081333,            0.062214,            0.015601,           0.0088284,           0.0088284,           0.0088284
                  77,            0.035776,            0.021852,           0.0013566,             0.58594,             0.25472,            0.061447,            0.014345,            0.082261,            0.062199,            0.015845,           0.0087987,           0.0087987,           0.0087987
                  78,            0.037135,            0.021742,           0.0013569,             0.59411,             0.27341,            0.068647,            0.014477,            0.082393,            0.063003,            0.015477,           0.0087686,           0.0087686,           0.0087686
                  79,            0.037359,            0.021721,           0.0013487,             0.58641,              0.2444,            0.060515,            0.012703,            0.082345,            0.063486,            0.016092,           0.0087382,           0.0087382,           0.0087382
                  80,            0.035705,            0.021765,           0.0013543,             0.59904,             0.26415,            0.075054,            0.017902,            0.081097,            0.063688,            0.016315,           0.0087075,           0.0087075,           0.0087075
                  81,            0.037801,            0.021513,           0.0013632,             0.60905,             0.28302,            0.092621,            0.026502,            0.080014,            0.064384,             0.01627,           0.0086765,           0.0086765,           0.0086765
                  82,            0.036381,            0.021598,           0.0013215,             0.60969,             0.25472,            0.085311,            0.022626,            0.079279,            0.064764,            0.015948,           0.0086452,           0.0086452,           0.0086452
                  83,            0.035187,            0.021688,           0.0013116,             0.60478,             0.21698,            0.083184,             0.01911,            0.079965,            0.064703,            0.016837,           0.0086137,           0.0086137,           0.0086137
                  84,             0.03668,            0.021433,           0.0012789,             0.60719,             0.27358,             0.10806,            0.020891,            0.079003,            0.065511,            0.015298,           0.0085818,           0.0085818,           0.0085818
                  85,            0.034984,            0.021633,           0.0013278,             0.59782,             0.25472,            0.070681,            0.020559,            0.078475,            0.066241,            0.016522,           0.0085497,           0.0085497,           0.0085497
                  86,              0.0338,            0.021701,           0.0013508,             0.60508,             0.30189,            0.083057,            0.021254,            0.078241,            0.066659,            0.015254,           0.0085173,           0.0085173,           0.0085173
                  87,            0.034896,            0.021558,            0.001311,             0.59983,             0.28302,             0.07707,            0.019092,            0.077495,            0.066187,            0.015237,           0.0084846,           0.0084846,           0.0084846
                  88,            0.035152,            0.021484,           0.0013086,             0.60338,             0.27358,            0.076923,            0.019074,            0.078339,            0.066526,            0.013925,           0.0084516,           0.0084516,           0.0084516
                  89,            0.035871,            0.021443,           0.0013264,             0.60257,             0.29245,            0.071182,            0.019587,            0.079256,            0.066962,            0.014728,           0.0084184,           0.0084184,           0.0084184
                  90,             0.03495,            0.021416,           0.0012975,             0.59728,             0.27358,            0.068721,            0.017318,            0.079203,            0.068844,            0.015078,           0.0083849,           0.0083849,           0.0083849
                  91,            0.033898,            0.021474,            0.001289,             0.59343,             0.24499,             0.06606,            0.016223,            0.080818,            0.067965,            0.015146,           0.0083511,           0.0083511,           0.0083511
                  92,            0.034101,            0.021508,           0.0012835,             0.58949,             0.24528,            0.064178,            0.015567,            0.080324,            0.068557,            0.016091,           0.0083171,           0.0083171,           0.0083171
                  93,            0.035616,            0.021373,           0.0012684,             0.59379,             0.23525,            0.064516,            0.016318,            0.080423,            0.068777,            0.016258,           0.0082829,           0.0082829,           0.0082829
                  94,            0.034294,            0.021454,           0.0012579,             0.58959,             0.24528,            0.061082,            0.013656,            0.080742,            0.068187,            0.016053,           0.0082483,           0.0082483,           0.0082483
                  95,            0.032975,            0.021524,           0.0012443,              0.6018,             0.25325,            0.071015,            0.016475,            0.079812,            0.067863,            0.015654,           0.0082136,           0.0082136,           0.0082136
                  96,            0.034804,            0.021417,           0.0012852,             0.60737,             0.24508,            0.074825,            0.020617,            0.081686,            0.066337,            0.016095,           0.0081786,           0.0081786,           0.0081786
                  97,            0.033876,            0.021439,           0.0012891,             0.60033,             0.25472,            0.071668,            0.017688,            0.081126,            0.066661,            0.015045,           0.0081433,           0.0081433,           0.0081433
                  98,            0.033977,            0.021399,           0.0012501,             0.59835,             0.22642,            0.062426,            0.016823,            0.081078,            0.067209,            0.016357,           0.0081078,           0.0081078,           0.0081078
                  99,            0.035465,            0.021274,           0.0012866,             0.59622,             0.24528,            0.065633,            0.016844,            0.080766,            0.066773,            0.016455,           0.0080721,           0.0080721,           0.0080721
                 100,            0.033437,            0.021481,           0.0012873,             0.59305,             0.29121,            0.078138,            0.016523,            0.080053,            0.068258,            0.016134,           0.0080362,           0.0080362,           0.0080362
                 101,            0.033443,            0.021402,           0.0012698,              0.5945,             0.29245,            0.083353,            0.017243,            0.079167,            0.069394,            0.015814,               0.008,               0.008,               0.008
                 102,             0.03423,            0.021403,           0.0013041,             0.60429,             0.27358,            0.079112,            0.020542,            0.079613,             0.06942,            0.016078,           0.0079636,           0.0079636,           0.0079636
                 103,            0.033657,            0.021412,           0.0012653,             0.60536,             0.28302,            0.079292,            0.018371,            0.080128,            0.069771,            0.014578,            0.007927,            0.007927,            0.007927
                 104,            0.032604,            0.021507,           0.0011934,             0.59914,             0.27358,            0.074022,            0.018884,             0.08052,            0.069816,            0.014764,           0.0078902,           0.0078902,           0.0078902
                 105,             0.03337,            0.021414,           0.0011936,             0.61184,             0.26415,            0.076768,            0.021125,             0.08034,            0.070559,             0.01346,           0.0078532,           0.0078532,           0.0078532
                 106,              0.0332,            0.021426,           0.0011879,             0.62462,             0.26415,            0.084708,            0.021591,            0.080327,            0.071449,            0.014127,            0.007816,            0.007816,            0.007816
                 107,            0.033138,            0.021362,           0.0011785,              0.6143,             0.25472,             0.08246,            0.021555,            0.078948,            0.071176,            0.013755,           0.0077785,           0.0077785,           0.0077785
                 108,             0.03271,            0.021406,           0.0012146,             0.61528,             0.25442,            0.081698,            0.019732,            0.079472,            0.069175,            0.013807,           0.0077409,           0.0077409,           0.0077409
                 109,            0.031692,            0.021466,           0.0011895,             0.60806,             0.27358,            0.081982,            0.023126,            0.079187,            0.069987,            0.013727,           0.0077031,           0.0077031,           0.0077031
                 110,            0.031078,            0.021482,           0.0011482,             0.60291,             0.25428,            0.075854,            0.019617,            0.079757,            0.070175,            0.014454,           0.0076651,           0.0076651,           0.0076651
                 111,            0.031914,             0.02139,            0.001143,             0.60895,             0.27358,            0.083404,            0.020041,             0.08025,             0.06919,            0.014033,           0.0076269,           0.0076269,           0.0076269
                 112,            0.031919,            0.021389,           0.0011357,             0.60176,             0.31132,            0.083886,            0.017928,            0.079656,            0.069282,            0.014578,           0.0075886,           0.0075886,           0.0075886
                 113,            0.031538,            0.021404,           0.0011479,             0.59893,             0.23585,            0.068986,            0.015075,            0.079795,            0.069614,            0.014899,           0.0075501,           0.0075501,           0.0075501
                 114,            0.032372,            0.021367,           0.0011708,             0.60695,             0.25472,            0.079157,            0.016328,             0.07923,            0.069241,            0.015547,           0.0075114,           0.0075114,           0.0075114
                 115,            0.031248,            0.021439,           0.0011566,              0.6156,             0.26415,            0.080144,            0.017058,            0.079373,            0.069293,            0.015754,           0.0074725,           0.0074725,           0.0074725
                 116,            0.030487,             0.02144,           0.0011271,             0.60431,             0.22642,            0.068342,            0.018114,            0.078965,            0.070674,            0.015708,           0.0074335,           0.0074335,           0.0074335
                 117,            0.031355,            0.021365,           0.0011169,             0.61554,             0.24528,            0.080773,             0.02015,            0.078999,            0.071892,            0.015492,           0.0073943,           0.0073943,           0.0073943
                 118,            0.031667,            0.021302,           0.0011134,             0.60249,             0.22642,            0.083034,            0.024616,            0.079924,             0.07204,            0.015933,            0.007355,            0.007355,            0.007355
                 119,            0.030339,            0.021412,           0.0010946,             0.60069,             0.26415,             0.08073,            0.027268,            0.079051,            0.072557,            0.016085,           0.0073155,           0.0073155,           0.0073155
                 120,            0.030989,            0.021364,           0.0010934,             0.60271,             0.25364,            0.081291,            0.027531,            0.079316,             0.07338,            0.015552,           0.0072758,           0.0072758,           0.0072758
                 121,            0.030876,            0.021326,           0.0010952,             0.61477,             0.29245,            0.088593,            0.026644,            0.078939,             0.07327,            0.015505,           0.0072361,           0.0072361,           0.0072361
                 122,            0.030229,            0.021377,           0.0010774,             0.60065,             0.27358,            0.079247,            0.029488,            0.079662,            0.072655,             0.01539,           0.0071962,           0.0071962,           0.0071962
                 123,            0.030469,            0.021361,           0.0010817,             0.60221,             0.25454,            0.072923,            0.021639,            0.081073,            0.070972,            0.015916,           0.0071561,           0.0071561,           0.0071561
                 124,            0.030652,             0.02135,           0.0010788,             0.60816,             0.24528,            0.082323,            0.022692,            0.080085,            0.071687,            0.015932,            0.007116,            0.007116,            0.007116
                 125,            0.029834,            0.021399,            0.001092,             0.60008,             0.24528,            0.082835,            0.024213,            0.080242,            0.071952,            0.014931,           0.0070757,           0.0070757,           0.0070757
                 126,            0.030048,            0.021355,           0.0010731,             0.60798,             0.25467,            0.086698,            0.024188,            0.080229,            0.070913,            0.014794,           0.0070353,           0.0070353,           0.0070353
                 127,            0.030027,            0.021362,           0.0010441,             0.61793,             0.28302,            0.089562,            0.020786,            0.080109,            0.070446,            0.014876,           0.0069948,           0.0069948,           0.0069948
                 128,            0.029792,            0.021354,           0.0010381,             0.60846,             0.26415,            0.080361,            0.021678,            0.079955,            0.070436,            0.014965,           0.0069541,           0.0069541,           0.0069541
                 129,            0.030349,            0.021296,           0.0010378,             0.60427,             0.25472,            0.074687,            0.018609,            0.080305,            0.069793,            0.016406,           0.0069134,           0.0069134,           0.0069134
                 130,            0.029856,            0.021349,            0.001045,             0.60047,             0.25472,             0.07582,            0.020673,            0.080347,            0.070698,            0.016277,           0.0068726,           0.0068726,           0.0068726
                 131,            0.029269,            0.021362,           0.0010278,              0.6083,             0.24528,            0.075808,            0.018095,            0.080506,            0.070946,            0.015864,           0.0068316,           0.0068316,           0.0068316
                 132,            0.030044,            0.021303,           0.0010304,             0.61037,             0.23585,             0.07426,            0.017058,            0.080599,            0.071482,            0.015015,           0.0067906,           0.0067906,           0.0067906
                 133,            0.029966,            0.021297,           0.0010164,             0.61559,             0.25472,            0.078879,            0.020016,            0.080074,            0.072496,            0.015197,           0.0067495,           0.0067495,           0.0067495
                 134,            0.029732,            0.021314,           0.0010549,             0.61662,             0.26415,            0.081081,            0.021197,            0.079718,            0.072859,            0.014743,           0.0067083,           0.0067083,           0.0067083
                 135,            0.031236,            0.021176,            0.001084,             0.62174,             0.27358,            0.082953,            0.022087,            0.079232,            0.074656,            0.014764,           0.0066671,           0.0066671,           0.0066671
                 136,            0.030453,            0.021281,           0.0011053,             0.62063,             0.26415,            0.086142,            0.023316,            0.079152,            0.074578,            0.013957,           0.0066257,           0.0066257,           0.0066257
                 137,            0.029785,            0.021283,           0.0010817,             0.61849,             0.26415,            0.084814,            0.020158,            0.079798,            0.074645,             0.01357,           0.0065843,           0.0065843,           0.0065843
                 138,            0.029183,            0.021303,           0.0010733,             0.61598,             0.27358,            0.081034,            0.020338,            0.079426,            0.074998,            0.013891,           0.0065429,           0.0065429,           0.0065429
                 139,            0.028295,            0.021366,           0.0010602,             0.61323,             0.25472,            0.077816,            0.020373,            0.079356,            0.074761,            0.014276,           0.0065013,           0.0065013,           0.0065013
                 140,            0.028433,            0.021349,           0.0010292,             0.61005,             0.24493,            0.075711,            0.019321,            0.079491,            0.074144,            0.014162,           0.0064597,           0.0064597,           0.0064597
                 141,            0.029029,            0.021288,           0.0010282,             0.61921,             0.24528,              0.0798,            0.017677,            0.080014,            0.073022,            0.013661,           0.0064181,           0.0064181,           0.0064181
                 142,            0.029304,            0.021281,           0.0010355,             0.62371,             0.25472,            0.087184,            0.019331,            0.079607,            0.072857,            0.013596,           0.0063764,           0.0063764,           0.0063764
                 143,            0.028594,            0.021314,           0.0010129,             0.61682,             0.25472,            0.083891,            0.018861,            0.079634,            0.072192,            0.013721,           0.0063347,           0.0063347,           0.0063347
                 144,             0.02872,            0.021288,          0.00099579,             0.61617,             0.25472,            0.083688,            0.018861,            0.079608,            0.072812,            0.013808,            0.006293,            0.006293,            0.006293
                 145,            0.028198,            0.021305,          0.00099063,             0.59907,             0.26415,             0.07508,            0.018897,            0.079818,            0.073184,            0.013792,           0.0062512,           0.0062512,           0.0062512
                 146,            0.028337,            0.021315,           0.0010028,             0.59808,             0.22642,            0.079834,            0.018056,            0.079676,            0.073373,             0.01407,           0.0062093,           0.0062093,           0.0062093
                 147,            0.028738,            0.021272,            0.001017,             0.59576,             0.21698,            0.074646,            0.019169,            0.080056,            0.073253,             0.01447,           0.0061675,           0.0061675,           0.0061675
                 148,            0.028498,            0.021281,           0.0010035,             0.59312,             0.28302,            0.075199,            0.018907,             0.07986,            0.073865,            0.014995,           0.0061256,           0.0061256,           0.0061256
                 149,            0.028526,            0.021287,           0.0010012,             0.60654,             0.24522,            0.076477,            0.016842,             0.07947,            0.074248,            0.015214,           0.0060838,           0.0060838,           0.0060838
                 150,            0.029522,             0.02122,           0.0010207,             0.60134,             0.26415,            0.075032,            0.016513,            0.080057,            0.074345,            0.014793,           0.0060419,           0.0060419,           0.0060419
                 151,            0.029389,             0.02123,           0.0010437,             0.60306,             0.24494,            0.070373,            0.017441,            0.080156,            0.074615,            0.014245,               0.006,               0.006,               0.006
                 152,            0.028465,            0.021292,           0.0010364,             0.60581,             0.22642,            0.070795,            0.019161,            0.080585,            0.073865,            0.014054,           0.0059581,           0.0059581,           0.0059581
                 153,            0.028596,            0.021284,           0.0010148,             0.60165,             0.22628,            0.067614,            0.017133,            0.081513,            0.073458,            0.014066,           0.0059162,           0.0059162,           0.0059162
                 154,            0.028156,            0.021312,           0.0010022,             0.60566,             0.23585,            0.069274,            0.017224,            0.080859,            0.073613,              0.0147,           0.0058744,           0.0058744,           0.0058744
                 155,            0.029001,            0.021257,          0.00099384,             0.61197,             0.26415,            0.077281,            0.017377,            0.079987,              0.0735,            0.014828,           0.0058325,           0.0058325,           0.0058325
                 156,            0.029253,            0.021275,           0.0010203,             0.61143,             0.25431,            0.074286,            0.016783,            0.079637,            0.074027,            0.015347,           0.0057907,           0.0057907,           0.0057907
                 157,            0.028383,            0.021317,            0.001018,             0.61143,             0.27358,            0.085574,            0.019686,             0.07909,            0.073729,            0.015305,           0.0057488,           0.0057488,           0.0057488
                 158,            0.027795,            0.021351,             0.00102,             0.61801,             0.24528,            0.083053,            0.019494,             0.07934,             0.07405,            0.014512,            0.005707,            0.005707,            0.005707
                 159,             0.02842,            0.021319,           0.0010214,             0.62601,             0.27358,            0.094666,            0.022037,            0.078986,            0.074161,            0.014316,           0.0056653,           0.0056653,           0.0056653
                 160,              0.0288,            0.021305,           0.0010191,             0.62495,             0.25472,            0.092213,            0.021161,            0.079108,            0.074418,            0.013358,           0.0056236,           0.0056236,           0.0056236
