               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  34,            0.028602,           0.0021784,          0.00069148,             0.28574,             0.16609,             0.05133,           0.0092071,            0.050199,           0.0012595,           0.0016307,           0.0054498,           0.0054498,             0.04955
                  35,            0.028786,            0.002095,          0.00068915,            0.071342,             0.15094,            0.050155,           0.0096389,            0.050302,           0.0012231,           0.0015939,           0.0055972,           0.0055972,            0.048097
                  36,            0.028741,           0.0020454,           0.0006822,             0.58972,            0.066038,            0.026809,           0.0060012,            0.054551,           0.0010145,           0.0015685,            0.005744,            0.005744,            0.046644
                  37,            0.029006,           0.0019926,          0.00067722,             0.11307,             0.22642,             0.10486,            0.018491,            0.046535,            0.001338,           0.0015295,             0.00589,             0.00589,             0.04519
                  38,            0.028552,           0.0020208,          0.00068431,             0.65896,             0.19811,             0.11567,            0.023961,            0.042257,           0.0015743,           0.0015516,           0.0060353,           0.0060353,            0.043735
                  39,            0.028693,           0.0019562,          0.00067507,             0.64794,             0.21409,             0.10579,            0.023766,            0.046627,           0.0013485,           0.0015319,           0.0061798,           0.0061798,             0.04228
                  40,             0.02805,           0.0019781,           0.0006631,             0.59983,             0.16038,            0.055344,           0.0090615,            0.054003,           0.0010775,           0.0015288,           0.0063235,           0.0063235,            0.040823
                  41,            0.027881,           0.0019861,           0.0006525,            0.082975,             0.16981,            0.050503,            0.011457,            0.051672,           0.0011709,             0.00153,           0.0064664,           0.0064664,            0.039366
                  42,            0.027162,           0.0019476,          0.00065358,             0.22939,             0.31704,            0.082467,            0.016463,            0.047662,           0.0013199,           0.0015356,           0.0066085,           0.0066085,            0.037908
                  43,            0.029257,           0.0018808,          0.00065736,            0.074002,             0.11321,             0.04247,            0.010026,            0.047417,           0.0013286,           0.0015047,           0.0067497,           0.0067497,             0.03645
                  44,            0.026923,           0.0020972,          0.00065879,            0.061115,             0.18868,            0.044147,           0.0089357,            0.049716,           0.0012485,           0.0014875,           0.0068901,           0.0068901,             0.03499
                  45,            0.026528,           0.0020351,          0.00064758,             0.60219,            0.084906,            0.048438,           0.0093936,            0.050165,           0.0012267,           0.0015045,           0.0070296,           0.0070296,             0.03353
                  46,            0.027571,           0.0019721,          0.00064996,             0.57927,             0.13208,            0.050253,            0.011298,            0.049903,           0.0011882,           0.0014978,           0.0071682,           0.0071682,            0.032068
                  47,            0.026526,           0.0020354,          0.00064799,             0.10989,             0.14151,            0.055412,             0.01185,             0.05121,           0.0011735,            0.001451,           0.0073058,           0.0073058,            0.030606
                  48,            0.026355,           0.0019667,          0.00063635,            0.097801,             0.18868,            0.058611,            0.010712,            0.047721,           0.0013184,           0.0014427,           0.0074426,           0.0074426,            0.029143
                  49,            0.027226,            0.001942,          0.00063091,             0.60773,             0.15094,            0.068082,            0.013963,            0.046162,           0.0013591,           0.0014784,           0.0075784,           0.0075784,            0.027678
                  50,             0.02668,           0.0019536,          0.00062349,             0.62483,             0.15094,            0.067013,            0.016082,            0.047233,            0.001288,            0.001472,           0.0077132,           0.0077132,            0.026213
                  51,            0.025939,           0.0018873,          0.00060395,             0.14796,             0.17844,             0.10576,            0.021989,            0.046798,           0.0013556,           0.0014437,           0.0078471,           0.0078471,            0.024747
                  52,            0.025421,           0.0018777,          0.00059846,              0.5943,             0.16038,            0.052158,            0.010092,            0.047918,           0.0013322,           0.0014906,             0.00798,             0.00798,             0.02328
                  53,            0.024566,           0.0018798,          0.00058585,             0.59057,             0.17925,            0.053796,            0.011501,            0.046304,            0.001419,            0.001448,           0.0081118,           0.0081118,            0.021812
                  54,            0.025035,            0.001801,           0.0005882,             0.58243,             0.19811,            0.083545,            0.017248,            0.046469,           0.0013801,           0.0014516,           0.0082427,           0.0082427,            0.020343
                  55,            0.025134,           0.0018175,          0.00058167,             0.58503,             0.22642,            0.066549,            0.011615,            0.049208,           0.0012425,           0.0014268,           0.0083724,           0.0083724,            0.018872
                  56,            0.025145,           0.0018308,          0.00057336,             0.60068,             0.16981,            0.062615,            0.011577,            0.049042,           0.0012236,           0.0014213,           0.0085012,           0.0085012,            0.017401
                  57,            0.024985,           0.0018212,          0.00056921,            0.067392,             0.26415,             0.04552,           0.0099601,            0.049098,           0.0012552,           0.0013975,           0.0086288,           0.0086288,            0.015929
                  58,            0.026053,           0.0016895,          0.00056295,            0.063813,             0.26415,            0.057691,           0.0092082,            0.050508,           0.0011944,           0.0014237,           0.0087554,           0.0087554,            0.014455
                  59,            0.024741,           0.0017876,          0.00055827,             0.60385,             0.15094,            0.058232,            0.013072,             0.04938,           0.0012662,           0.0013961,           0.0088808,           0.0088808,            0.012981
                  60,            0.024769,           0.0017077,          0.00054344,             0.57537,             0.16038,            0.045715,           0.0084521,            0.050972,           0.0011919,           0.0013862,           0.0090052,           0.0090052,            0.011505
